index,prediction
71960,"12.99 inch, 330 mm"
71961,
71962,
71963,"5in, 21cm, 3in, 4cm"
71964,0.48kg
71965,163 mm
71966,"8.5cm, 3.3in, 12cm, 4.7in"
71967,"8.5cm, 3.3in, 12cm, 4.7in"
71968,"57 cm, 62 cm, 10 cm"
71969,"57 cm, 62 cm, 10 cm"
71970,"40.1inch, 5.9inch, 3.9inch"
71971,11 cm
71972,"3.7 cm, 11 cm"
71973,"3.7 cm, 11 cm"
71974,
71975,"9cm, 27cm, 4cm"
71976,"9cm, 27cm, 4cm"
71977,
71978,
71979,
71980,800 watt
71981,
71982,
71983,
71984,
71985,"5.8cm, 3.8cm, 20.7cm, 7cm"
71986,
71987,24 cm
71988,24 cm
71989,24 cm
71990,"65 cm, 14.9 in, 38 cm"
71991,"65 cm, 14.9 in, 38 cm"
71992,1.4in
71993,1.4in
71994,20cm
71995,20cm
71996,8oz
71997,"13.8cm, 5.43in"
71998,"13.8cm, 5.43in"
71999,"60in, 152cm"
72000,"60in, 152cm"
72001,"29cm, 5cm"
72002,"29cm, 5cm"
72003,
72004,6.6cm
72005,6.6cm
72006,"52mm, 405mm"
72007,"1.8cm, 19.5cm, 10.5cm"
72008,"100cm, 6cm"
72009,"440mm, 17.32in, 250mm, 9.84in, 380mm, 380mm, 14.96in, 14.96in"
72010,
72011,"17cm, 18cm"
72012,
72013,180 cm
72014,"17mm, 21mm, 14mm"
72015,"17mm, 21mm, 14mm"
72016,622mm
72017,622mm
72018,6.3inch
72019,6.3inch
72020,
72021,
72022,4.1 inch
72023,4.1 inch
72024,
72025,
72026,"10inch, 25.4cm, 12mm"
72027,"10inch, 25.4cm, 12mm"
72028,"4.8cm, 1.9in, 2.8cm, 6.8cm, 9in"
72029,"29cm, 25cm"
72030,"29cm, 25cm"
72031,
72032,"6mm, 457.2m"
72033,"6mm, 457.2m"
72034,"6mm, 457.2m"
72035,"10cm, 3.93in, 12cm, 72in"
72036,
72037,
72038,"736 mm, 9 mm, 606 mm, 180 mm"
72039,"4.5in, 2.2in"
72040,"4.5in, 2.2in"
72041,"4.5in, 2.2in"
72042,"3.1 in, 7.9 cm, 3.7 in, 9.5 cm"
72043,"3.1 in, 7.9 cm, 3.7 in, 9.5 cm"
72044,"3.1 in, 7.9 cm, 3.7 in, 9.5 cm"
72045,100 cm
72046,100 cm
72047,"115mm, 40mm"
72048,"115mm, 40mm"
72049,"3.5 in, 9.0 cm, 5.7 in, 14.7 cm"
72050,"3.5 in, 9.0 cm, 5.7 in, 14.7 cm"
72051,"35 cm, 20 cm, 62 cm"
72052,"5cm, 3 cm"
72053,"9.64 in, 3.62 in, 0.63 in, 4.84 in"
72054,"7.5cm, 3in"
72055,"7.5cm, 3in"
72056,"7.5cm, 3in"
72057,"40 cm, 40 cm"
72058,"40 cm, 40 cm"
72059,
72060,"5cm, 45cm, 20cm, 2cm"
72061,300lbs
72062,"8cm, 3.14in, 17.9cm, 7.05in"
72063,"8cm, 3.14in, 17.9cm, 7.05in"
72064,"122cm, 213cm, 8cm"
72065,"38cm, 43cm"
72066,"3.9in, 2.2in, 1.85in"
72067,
72068,"13.7cm, 8cm, 6.5cm"
72069,"1350mm, 320mm, 700mm, 697mm, 450mm"
72070,
72071,"350lb, 19lb"
72072,"350lb, 19lb"
72073,"32mm, 1.2in, 208 mm, 8.3in, 75mm, 3in"
72074,
72075,"42 mm, 120 mm, 250 mm"
72076,"42 mm, 120 mm, 250 mm"
72077,12.7 cm
72078,
72079,
72080,
72081,"4 cm, 5 cm"
72082,
72083,
72084,"15 cm, 20 cm"
72085,"96 cm, 56 cm"
72086,"96 cm, 56 cm"
72087,"96 cm, 56 cm"
72088,"6 cm, 9 cm"
72089,"6 cm, 9 cm"
72090,"6 cm, 9 cm"
72091,135mm
72092,"120mm, 1200mm"
72093,"120mm, 1200mm"
72094,"120mm, 1200mm"
72095,"4.5cm, 1.77in"
72096,"4.5cm, 1.77in"
72097,"1.0 inch, 4.0 inch"
72098,
72099,
72100," l,  l,  l"
72101,"59in, 150cm, 102.4in, 260cm, 72.8in, 185cm, 135cm, 27.6in"
72102,"6.7cm, 2.64inch"
72103,5 cm
72104,
72105,"350mm, 585mm, 700 mm"
72106,"13 inch, 19.29 inch"
72107,
72108,
72109,
72110,
72111,
72112,
72113,
72114,
72115,
72116,200g
72117,"113g, 0.5g, 25mg, 14g, 9g, 2g"
72118,"65cm, 45cm"
72119,
72120,
72121,
72122,"10.2cm, 14cm, 25.4cm"
72123,"8cm, 9cm, 13.3cm, 6cm"
72124,"3 inch, 3.15 cm"
72125,"3 inch, 3.15 cm"
72126,"3 inch, 3.15 cm"
72127,"8cm, 15cm, 5.91inch"
72128,"8cm, 15cm, 5.91inch"
72129,5g
72130,60lbs
72131,"70cm, 45cm, 56cm, 78cm, 203cm, 56cm, 44cm, 82cm"
72132,
72133,
72134,
72135,"29cm, 11.4in, 23.5cm, 9.25in, 6.5cm, 2.55in"
72136,"29cm, 11.4in, 23.5cm, 9.25in, 6.5cm, 2.55in"
72137,2.4cm
72138,2.4cm
72139,350 cm
72140,350 cm
72141,265 lbs
72142,"14 in, 35.5 cm, 9.8 in, 25 cm"
72143,"14 in, 35.5 cm, 9.8 in, 25 cm"
72144,
72145,
72146,
72147,
72148,
72149,4.6cm
72150,4.6cm
72151,"030 cm, 28 cm"
72152,"030 cm, 28 cm"
72153,60cm
72154,60cm
72155,8cm
72156,8cm
72157,4.02 ml
72158,"12cm, 14.2cm"
72159,87cm
72160,"60 mm, 120 mm"
72161,"60 mm, 120 mm"
72162,"2.36 in, 6.0 cm, 1.77 in, 4.5 cm"
72163,"2.36 in, 6.0 cm, 1.77 in, 4.5 cm"
72164,"7.5cm, 2.95inch, 24.8cm, 17cm, 9.8inch, 6.7inch"
72165,"7.5cm, 2.95inch, 24.8cm, 17cm, 9.8inch, 6.7inch"
72166,
72167,"40 cm, 40 cm, 20 cm, 61 cm, 5 cm"
72168,
72169,
72170,"5 in, 12.8 cm"
72171,"40in, 8cm"
72172,
72173,
72174,
72175,
72176,
72177,"30cm, 11.8in"
72178,"30cm, 11.8in"
72179,
72180,"6 cm, 2.36 in"
72181,"6 cm, 2.36 in"
72182,
72183,"10inch, 26cm"
72184,"10inch, 26cm"
72185,"10inch, 26cm"
72186,"4.72cm, 8.27cm, 11.02cm"
72187,"4.72cm, 8.27cm, 11.02cm"
72188,"53cm, 45cm, 48cm, 42cm"
72189,26cm
72190,26cm
72191,"6.7in, 7in, 220mm"
72192,
72193,
72194,"16mm, 16mm, 16mm"
72195,"16mm, 16mm, 16mm"
72196,"50cm, 35cm, 40cm"
72197,8 inch
72198,8 inch
72199,
72200,
72201,"8cm, 3.1in"
72202,"8cm, 3.1in"
72203,"8cm, 3.1in"
72204,"52cm, 70cm, 52cm, 70cm"
72205,
72206,
72207,"28cm, 28cm"
72208,"18 cm, 8 cm"
72209,"18 cm, 8 cm"
72210,"13.2cm, 5.19in"
72211,"13.2cm, 5.19in"
72212,
72213,
72214,
72215,
72216,
72217,
72218,"0.37inch, 9.4mm, 96inch, 24.5mm, 5.7inch, 145mm, 128mm, 25mm"
72219,75mm
72220,"6cm, 179.6cm"
72221,"6cm, 179.6cm"
72222,"6cm, 179.6cm"
72223,
72224,3.93in
72225,3.93in
72226,150cm
72227,150cm
72228,"63inch, 84inch, 95inch"
72229,"63inch, 84inch, 95inch"
72230,"143g, 106g, 113g"
72231,"4cm, 30.5cm, 8cm"
72232,3.93in
72233,3.93in
72234,3.93in
72235,"30.5 cm, 12 in, 10 cm, 4in"
72236,"30.5 cm, 12 in, 10 cm, 4in"
72237,16cm
72238,16cm
72239,"20cm, 7.87in, 15cm, 5.9in"
72240,
72241,"31cm, 16.5cm, 18.5cm, 20.5cm, 5cm"
72242,
72243,
72244,
72245,
72246,
72247,9g
72248,9g
72249,"33cm, 27cm, 27cm, 5cm, 54cm, 28cm"
72250,4g
72251,"35mm, 1.377 inch, 65mm, 2.56 inch"
72252,"35mm, 1.377 inch, 65mm, 2.56 inch"
72253,"2 cm, 0.8 in, 16 cm, 6.3 in, 5.5 cm, 2.2 in"
72254,"2 cm, 0.8 in, 16 cm, 6.3 in, 5.5 cm, 2.2 in"
72255,"14cm, 19cm"
72256,"14cm, 19cm"
72257,"16cm, 6.3in, 16cm, 6.3in"
72258,"135cm, 8cm, 52cm"
72259,"125 cm, 74 cm"
72260,"125 cm, 74 cm"
72261,
72262,
72263,"8 cm, 7.88 cm, 12.5 cm, 13 cm"
72264,"8 cm, 7.88 cm, 12.5 cm, 13 cm"
72265,"1.65 inch, 4.2 cm, 11.8 inch, 30 cm"
72266,"1.65 inch, 4.2 cm, 11.8 inch, 30 cm"
72267,"7 cm, 2.75 in"
72268,130cm
72269,"2 cm, 16 cm"
72270,"2 cm, 16 cm"
72271,30cm
72272,30cm
72273,30cm
72274,"430mm, 755mm, 660mm"
72275,
72276,"9cm, 3.54in"
72277,"9cm, 3.54in"
72278,"4cm, 5cm"
72279,"82 cm, 45 cm, 44 cm, 38 cm, 40 cm"
72280,"82 cm, 45 cm, 44 cm, 38 cm, 40 cm"
72281,
72282,
72283,
72284,250 mm
72285,"1300mm, 168mm, 970mm, 700mm, 377mm, 377mm, 377mm, 350mm"
72286,"6.5cm, 2.56inch"
72287,
72288,"3.7 in, 9.5 cm"
72289,
72290,
72291,
72292,
72293,
72294,
72295,"7.2cm, 2.8in, 3 m"
72296,
72297,
72298,"9cm, 9cm"
72299,"9cm, 9cm"
72300,
72301,"20cm, 8 inch"
72302,"20cm, 8 inch"
72303,"1.97inch, 1.57inch"
72304,"1.97inch, 1.57inch"
72305,"0.2mm, 0.2mm"
72306,"0.2mm, 0.2mm"
72307,"0.2mm, 0.2mm"
72308,"22mm, 0.87inch"
72309,"22mm, 0.87inch"
72310,"22mm, 0.87inch"
72311,
72312,
72313,"4cm, 1.57in"
72314,"4cm, 1.57in"
72315,20cm
72316,20cm
72317,"16cm, 16cm, 0.74cm, 5.9cm, 9cm, 0.8cm, 5.9cm"
72318,4 cm
72319,4 cm
72320,
72321,"23.5cm, 17cm, 7cm"
72322,
72323,"12mm, 33mm, 126mm"
72324,"73 cm, 22 cm, 22 cm"
72325,"60cm, 0.68ft"
72326,"60cm, 0.68ft"
72327,
72328,
72329,100cm
72330,100cm
72331,
72332,4cm
72333,4cm
72334,
72335,"19mm, 65mm"
72336,"19mm, 65mm"
72337,"25cm, 120cm, 11.82inch, 30cm, 15.75inch, 23.62inch"
72338,
72339,"21v, 95w, 21v"
72340,"1.15cm, 45in, 1.25cm, 0.49in"
72341,4.3 inch
72342,4.3 inch
72343,25 cm
72344,25 cm
72345,25 cm
72346,"12.99 inch, 33 cm, 4.33 inch, 12.60 inch, 11 cm, 32 cm"
72347,"24cm, 9.44in"
72348,913g
72349,"10 inch, 15 inch, 4 inch"
72350,"1.26 in, 2.7 cm, 2.91 in, 7.4 cm"
72351,"1.8inch, 4.6cm, 3.9cm, 1.3inch, 3.2cm"
72352,"1.8inch, 4.6cm, 3.9cm, 1.3inch, 3.2cm"
72353,
72354,1500w
72355,1500w
72356,"26cm, 10.2inch, 2inch"
72357,
72358,
72359,
72360,
72361,
72362,
72363,
72364,"82mm, 172mm, 4137mm"
72365,"82mm, 172mm, 4137mm"
72366,"82cm, 24cm, 53cm"
72367,3mm
72368,3mm
72369,3mm
72370,"2.5cm, 525mm, 45m"
72371,"2.5cm, 525mm, 45m"
72372,"30cm, 11.81inch"
72373,"30cm, 11.81inch"
72374,"7 cm, 25 cm, 42.5 cm, 14.4 cm, 22.5 cm"
72375,"41 cm, 53 cm"
72376,"30 mm, 1.18 inch"
72377,"30 mm, 1.18 inch"
72378,"4.5cm, 1.77in"
72379,"4.5cm, 1.77in"
72380,52 cm
72381,52 cm
72382,3 inch
72383,3 inch
72384,3 inch
72385,"9cm, 3.5inch"
72386,"1.4in, 7cm, 2.8in, 0.6in"
72387,
72388,"29.13in, 74cm"
72389,
72390,
72391,"0.9inch, 23mm, 0.5 inch, 12mm, 8 inch, 2 inch"
72392,"0.9inch, 23mm, 0.5 inch, 12mm, 8 inch, 2 inch"
72393,"12cm, 15cm, 9.5cm, 10.5cm"
72394,
72395,"6inch, 128 cm"
72396,"6inch, 128 cm"
72397,
72398,
72399,"8 ft, 8.6ft"
72400,15kg
72401,15kg
72402,"6 inch, 6.3 inch, 5 inch, 7.3 inch, 3.3 inch, 5.5 inch"
72403,48g
72404,"130mm, 160mm"
72405,
72406,"53mm, 36mm, 19mm"
72407,"58 cm, 43 cm, 36 cm"
72408,"231mm, 200mm, 371mm"
72409,"14cm, 41cm, 31cm"
72410,"14cm, 41cm, 31cm"
72411,5 cm
72412,"2.9in, 16.4in, 4.9in"
72413,"350mm, 13.78inch, 430mm, 93inch, 43cm, 16.93inch"
72414,"350mm, 13.78inch, 430mm, 93inch, 43cm, 16.93inch"
72415,"25cm, 244cm, 234cm, 224cm, 196cm, 186cm, 176cm, 200cm"
72416,
72417,
72418,
72419,"43cm, 62cm, 45cm"
72420,
72421,"16cm, 51cm"
72422,"16cm, 51cm"
72423,
72424,240v
72425,"16in, 1.96in"
72426,14cm
72427,14cm
72428,14cm
72429,
72430,
72431,"7cm, 2.75in, 21.2cm, 8.34in"
72432,"7cm, 2.75in, 21.2cm, 8.34in"
72433,"38 cm, 5 cm, 66 cm, 93 cm, 30 cm"
72434,"20.3cm, 9in"
72435,"2mm, 20.5cm, 16cm, 16cm"
72436,17cm
72437,"27.9in, 46in, 7cm, 8in"
72438,"9cm, 8cm"
72439,"9cm, 8cm"
72440,"9cm, 8cm"
72441,"6cm, 35cm"
72442,"106cm, 53 cm, 97 cm"
72443,
72444,
72445,
72446,5cm
72447,5cm
72448,3.5 inch
72449,"31.5in, 37.4in, 6in, 23.6in, 6in"
72450,"5.1 inch, 3 inch, 7.3 inch"
72451,"78cm, 81cm"
72452,"78cm, 81cm"
72453,"12.6in, 32cm, 7in"
72454,"12.6in, 32cm, 7in"
72455,"96cm, 37.8in, 1cm, 4.33in, 33cm, 13in"
72456,"96cm, 37.8in, 1cm, 4.33in, 33cm, 13in"
72457,"10 inch, 6 inch"
72458,"10 cm, 5 cm"
72459,"10 cm, 5 cm"
72460,"6in, 1 inch, 9cm, 8.7cm, 4in"
72461,"6in, 1 inch, 9cm, 8.7cm, 4in"
72462,"86cm, 103cm"
72463,"86cm, 103cm"
72464,"140 cm, 55 in, 85 cm, 33.4in"
72465,"140 cm, 55 in, 85 cm, 33.4in"
72466,"3.54 in, 9 cm, 14.9 in, 38 cm"
72467,"3.54 in, 9 cm, 14.9 in, 38 cm"
72468,"3.54 in, 9 cm, 14.9 in, 38 cm"
72469,
72470,"6.1 in, 3.5 in"
72471,"6.1 in, 3.5 in"
72472,"15.2cm, 29.2cm, 30cm"
72473,
72474,
72475,
72476,"15cm, 26.7cm, 13cm, 17.6cm, 60cm, 17.6cm, 17.6cm"
72477,
72478,
72479,9cm
72480,9cm
72481,"3 cm, 60 cm"
72482,"65mm, 130mm, 55mm"
72483,"56cm, 24cm, 2cm"
72484,"56cm, 24cm, 2cm"
72485,
72486,522g
72487,"25 cm, 136 cm"
72488,"25 cm, 136 cm"
72489,
72490,"1.5cm, 0.59inch, 2cm, 0.79inch"
72491,"1.5cm, 0.59inch, 2cm, 0.79inch"
72492,
72493,
72494,
72495,
72496,69mm
72497,
72498,"413.8 inch, 22 inch, 24.4 inch, 21.9 inch, 21.6 inch, 12 inch, 1.1 inch"
72499,"413.8 inch, 22 inch, 24.4 inch, 21.9 inch, 21.6 inch, 12 inch, 1.1 inch"
72500,13.9 in
72501,13.9 in
72502,"4cm, 1.6in, 27cm, 6in"
72503,"4cm, 1.6in, 27cm, 6in"
72504,"9g, 180g"
72505,"08.5cm, 3.3inch"
72506,"97 cm, 230 cm"
72507,"97 cm, 230 cm"
72508,
72509,"14.93in, 38 cm, 8.84in"
72510,"14.93in, 38 cm, 8.84in"
72511,"2 in, 14.2cm, 2cm, 15.2cm"
72512,"22cm, 15cm, 34cm, 18cm, 7cm, 24cm, 37 cm"
72513,"3.9cm, 1.53in, 5.8cm, 2.28in, 3.2cm, 1.25in, 170cm, 66.92in"
72514,
72515,"47in, 120cm"
72516,
72517,3.15 in
72518,3.15 in
72519,
72520,
72521,
72522,
72523,14.5cm
72524,"3.5cm, 47.5cm, 35cm"
72525,
72526,
72527,
72528,"3.14in, 8 cm, 3.14in, 8 cm"
72529,"115mm, 115mm, 53mm, 90mm, 250mm"
72530,"1.97inch, 8.8cm, 3.46inch"
72531,"1.97inch, 8.8cm, 3.46inch"
72532,135mm
72533,135mm
72534,
72535,
72536,7.8 inch
72537,7.8 inch
72538,7.8 inch
72539,
72540,"0.7 inch, 4.0 inch, 4.1 inch, 6.2 inch, 1.5 inch"
72541,4in
72542,4in
72543,
72544,
72545,"14cm, 14cm"
72546,
72547,
72548,85g
72549,"4.1in, 10.5 cm"
72550,"4.1in, 10.5 cm"
72551,"5.5 in, 14 cm"
72552,"5.5 in, 14 cm"
72553,"14cm, 22cm, 9.5cm, 16.5cm, 5cm"
72554,
72555,
72556,170cm
72557,
72558,
72559,
72560,"3.63in, 4.4in, 5in"
72561,"3.63in, 4.4in, 5in"
72562,
72563,
72564,
72565,"8 inch, 8 inch, 5 inch"
72566,
72567,"6.5cm, 2.54in, 30cm, 11.7in, 3.9in"
72568,"15.5cm, 55cm, 14.5cm, 26cm, 21.5cm"
72569,"13.8in, 11.8in"
72570,"13.8in, 11.8in"
72571,"40 cm, 5 cm, 44 cm, 38 cm"
72572,"40 cm, 5 cm, 44 cm, 38 cm"
72573,
72574,142g
72575,"2.91in, 134in, 1.42in"
72576,"2.48in, 6.3cm, 3.54in, 9cm"
72577,"2.48in, 6.3cm, 3.54in, 9cm"
72578,3500 pound
72579,2cm
72580,2cm
72581,"19 cm, 33 cm, 9.3 cm"
72582,
72583,
72584,
72585,
72586,"8in, 5cm, 4.72in, 32cm"
72587,
72588,"8.3cm, 3.2in, 8.3cm, 3.2in"
72589,"8.3cm, 3.2in, 8.3cm, 3.2in"
72590,"18mm, 0.71in, 165mm, 6.5in"
72591,"18mm, 0.71in, 165mm, 6.5in"
72592,226g
72593,
72594,"1.96inch, 1.96inch"
72595,120v
72596,120v
72597,
72598,8cm
72599,8cm
72600,"1.5 cm, 108 cm, 148 cm, 100 cm, 116 cm, 1.5 cm"
72601,243 lbs
72602,"8cm, 3.12in"
72603,"8cm, 3.12in"
72604,"80 cm, 40 cm"
72605,"80 cm, 40 cm"
72606,
72607,"55 cm, 45 cm, 35 cm"
72608,"55 cm, 45 cm, 35 cm"
72609,"18cm, 7.07in, 3.93in"
72610,"18cm, 7.07in, 3.93in"
72611,"2cm, 0cm, 32cm, 50cm"
72612,"2cm, 0cm, 32cm, 50cm"
72613,"26cm, 21cm"
72614,"26cm, 21cm"
72615,"5g, 280mg, 12g, 1g, 2g"
72616,"4.7cm, 4.5cm"
72617,"4.7cm, 4.5cm"
72618,"4cm, 16.5cm, 6.49in"
72619,"4cm, 16.5cm, 6.49in"
72620,42cm
72621,42cm
72622,42cm
72623,"21mm, 126mm, 136mm, 103mm"
72624,"11.62inch, 11.62inch, 16.25inch"
72625,"7cm, 1.8cm, 2.3cm"
72626,"7cm, 1.8cm, 2.3cm"
72627,"12.8mm, 40mm, 6mm, 5.7mm, 25mm"
72628,
72629,
72630,
72631,"94cm, 11cm, 62cm, 47cm, 38cm, 14.9inch, 9cm, 46cm, 3inch, 3inch, 34cm, 34cm, 53cm, 8inch"
72632,
72633,
72634,7cm
72635,170 cm
72636,
72637,"16 cm, 10 cm, 2cm"
72638,
72639,
72640,
72641,"22mm, 30mm"
72642,"10 cm, 45 cm, 60 cm"
72643,53cm
72644,53cm
72645,
72646,
72647,"190cm, 59cm"
72648,"19cm, 13cm"
72649,"19cm, 13cm"
72650,"16.5cm, 15.5cm"
72651,"16.5cm, 15.5cm"
72652,
72653,
72654,98.5cm
72655,98.5cm
72656,60mm
72657,5cm
72658,5cm
72659,"33cm, 60cm, 30cm, 24cm"
72660,
72661,
72662,
72663,3.14 inch
72664,3.14 inch
72665,
72666,
72667,
72668,235mm
72669,
72670,3.5lbs
72671,"42 inch, 18 inch, 20 inch"
72672,11 cm
72673,11 cm
72674,1350w
72675,1350w
72676,"4.9in, 12.5cm"
72677,
72678,"4inch, 172mm, 4inch, 160mm, 4inch, 160mm, 4in, 172mm, 2inch, 12mm, 5inch, 35mm"
72679,
72680,74mm
72681,74mm
72682,74mm
72683,"120cm, 100cm"
72684,"120cm, 100cm"
72685,"46 inch, 41 inch, 12 inch"
72686,
72687,"3.3mm, 12.5mm, 8mm, 5mm, 7mm, 3.6mm, 3.7mm, 6mm, 12mm, 11.5mm, 3.3mm"
72688,"2180mm, 520mm, 1700mm"
72689,
72690,
72691,
72692,52 cm
72693,52 cm
72694,"24cm, 9.45inch"
72695,"7.96 kg, 17.6 lbs"
72696,
72697,23cm
72698,"5.2 in, 5.2 in, 7 in, 5 in, 4in, 4 in, 6.1 in, 4.3 in"
72699,"4.45 in, 113 mm, 120mm, 7.68 in, 195 mm"
72700,"4.45 in, 113 mm, 120mm, 7.68 in, 195 mm"
72701,80g
72702,24.5cm
72703,24.5cm
72704,24.5cm
72705,"13.5cm, 21.3cm, 8.8cm"
72706,"13.5cm, 21.3cm, 8.8cm"
72707,28 lbs
72708,
72709,"3.15in, 2.36in, 3.94in, 75in"
72710,
72711,
72712,"9.7in, 17cm, 6.6inch, 23cm, 9inch"
72713,
72714,
72715,20g
72716,"6.5 inch, 3 inch, 4.3 inch, 2.5 inch"
72717,"8.65in, 22cm, 2.36in, 6cm"
72718,"12.5cm, 4.9in, 1.6in"
72719,"12.5cm, 4.9in, 1.6in"
72720,
72721,"260 cm, 270 cm, 270 cm"
72722,
72723,"33mm, 112mm"
72724,"33mm, 112mm"
72725,"5cm, 5cm"
72726,"5cm, 5cm"
72727,"113.0 mm, 60.0 mm, 113.0 mm"
72728,
72729,
72730,"21cm, 10cm"
72731,"21cm, 10cm"
72732,"6.7cm, 21cm"
72733,"38mm, 1.49in, 106mm, 4.17in"
72734,"38mm, 1.49in, 106mm, 4.17in"
72735,"38mm, 1.49in, 106mm, 4.17in"
72736,
72737,"15cm, 4cm, 8cm, 8cm, 8cm"
72738,"7cm, 12cm"
72739,"7cm, 12cm"
72740,7in
72741,7in
72742,
72743,"14cm, 5.51in, 7cm, 2.75in"
72744,"14cm, 5.51in, 7cm, 2.75in"
72745,"0.39 in, 1.0 cm, 1.77 in, 4.5 cm"
72746,"0.39 in, 1.0 cm, 1.77 in, 4.5 cm"
72747,"17.8cm, 4.6cm"
72748,350 mm
72749,
72750,
72751,"0.23in, 1.3in"
72752,"0.23in, 1.3in"
72753,"6cm, 2.36in"
72754,"6cm, 2.36in"
72755,"25 cm, 2.2 cm"
72756,"25 cm, 2.2 cm"
72757,"7.8cm, 7.2cm"
72758,"7.8cm, 7.2cm"
72759,
72760,"27cm, 7cm"
72761,
72762,
72763,
72764,
72765,
72766,12cm
72767,12cm
72768,"36cm, 25cm"
72769,"23mm, 0.9in"
72770,25cm
72771,25cm
72772,25cm
72773,"18cm, 124cm, 12cm"
72774,5cm
72775,5cm
72776,
72777,"4.4 cm, 1.7 inch, 4.9 cm, 1.9 inch, 3.5 cm, 1.4 inch"
72778,"6.85kg, 150kg, 330lb"
72779,
72780,
72781,"19.5 cm, 7.5 cm"
72782,"19.5 cm, 7.5 cm"
72783,"19.5 cm, 7.5 cm"
72784,
72785,
72786,
72787,"3.93in, 16cm, 6.29in"
72788,36cm
72789,36cm
72790,
72791,
72792,17.6cm
72793,17.6cm
72794,80mm
72795,80mm
72796,80mm
72797,
72798,
72799,200mm
72800,
72801,
72802,"7cm, 6cm, 8.5cm, 6cm, 4.2cm"
72803,"81cm, 183cm"
72804,
72805,
72806,
72807,"50cm, 19.7inch, 1.2cm, 50cm, 19.7inch, 10 cm, 10cm"
72808,
72809,
72810,"17.71in, 45cm, 9.05in, 23cm, 9.44in, 24cm"
72811,
72812,
72813,
72814,
72815,3 inch
72816,3 inch
72817,
72818,
72819,
72820,
72821,"80 cm, 5 cm"
72822,"5cm, 150cm, 75cm, 5cm"
72823,"5cm, 150cm, 75cm, 5cm"
72824,30cm
72825,30cm
72826,30cm
72827,
72828,
72829,"15 cm, 21cm, 5 cm"
72830,3.3cm
72831,
72832,150w
72833,150w
72834,"25 cm, 35 cm, 20 cm, 20 cm"
72835,8cm
72836,
72837,
72838,
72839,
72840,
72841,
72842,
72843,"3.9in, 3.9in, 8.5cm"
72844,6.3 in
72845,6.3 in
72846,"6.5cm, 2.55in"
72847,"6.5cm, 2.55in"
72848,
72849,
72850,
72851,
72852,
72853,5 in
72854,5 in
72855,5 in
72856,200mm
72857,48cm
72858,
72859,"5.50 in, 14.00 cm"
72860,300 lbs
72861,
72862,"9cm, 24cm, 6.7in, 9.4in"
72863,
72864,120 cm
72865,120 cm
72866,
72867,
72868,
72869,330lbs
72870,12.5cm
72871,265 lbs
72872,"5mm, 2mm"
72873,"193cm, 75.98in, 83cm, 32.67in, 84cm, 33.07in"
72874,"193cm, 75.98in, 83cm, 32.67in, 84cm, 33.07in"
72875,"97cm, 45cm, 65cm"
72876,"2 cm, 6 cm, 17 cm"
72877,
72878,
72879,
72880,
72881,"60cm, 250cm"
72882,
72883,
72884,7.1in
72885,7.1in
72886,
72887,"9cm, 12.5cm"
72888,"5.9 inch, 150mm, 3.1 inch, 80mm"
72889,"5.9 inch, 150mm, 3.1 inch, 80mm"
72890,
72891,
72892,"13cm, 5.1in"
72893,"13cm, 5.1in"
72894,"8cm, 3.14in, 12cm, 4.72in"
72895,"8cm, 3.14in, 12cm, 4.72in"
72896,"3.5 in, 9.0 cm, 5.5 in, 14.0 cm"
72897,"3.5 in, 9.0 cm, 5.5 in, 14.0 cm"
72898,
72899,"1.5 in, 4 cm, 1 in, 2.7 cm"
72900,"60cm, 250cm"
72901,"60cm, 250cm"
72902,"60cm, 250cm"
72903,25cm
72904,"58cm, 120cm"
72905,7cm
72906,"11 cm, 3 in, 3 in"
72907,"11 cm, 3 in, 3 in"
72908,
72909,
72910,60g
72911,"60mm, 22 mm, 52mm, 57 mm, 3 mm"
72912,
72913,
72914,
72915,
72916,
72917,
72918,
72919,
72920,
72921,"26inch, 0.86inch, 0.27inch"
72922,40cm
72923,40cm
72924,"2 inch, 2 inch"
72925,"2 inch, 2 inch"
72926,
72927,"8cm, 3.1inch"
72928,"8cm, 3.1inch"
72929,
72930,
72931,
72932,350mm
72933,1250w
72934,1250w
72935,"31.44 in, 80 cm, 8.25 in, 21 cm"
72936,150cm
72937,49cm
72938,
72939,
72940,"5.5cm, 2.2in, 4.5cm, 1.8in"
72941,"5.5cm, 2.2in, 4.5cm, 1.8in"
72942,3.9inch
72943,3.9inch
72944,3.9inch
72945,"24.5cm, 9.6in"
72946,"24.5cm, 9.6in"
72947,"24.5cm, 9.6in"
72948,4.1inch
72949,"7.01 in, 178mm"
72950,
72951,"4.7 in, 12.0 cm, 5.5 cm, 18.0 cm, 7.0 in"
72952,43.5cm
72953,43.5cm
72954,"25mm, 0.98in"
72955,"25mm, 0.98in"
72956,"60 cm, 60 cm"
72957,"66mm, 44mm"
72958,"609.2 mm, 291.2 mm, 684 cm"
72959,30cm
72960,30cm
72961,
72962,
72963,
72964,"470mm, 500mm"
72965,"470mm, 500mm"
72966,
72967,
72968,
72969,200 cm
72970,200 cm
72971,"35.85mm, 44mm"
72972,"35.85mm, 44mm"
72973,15cm
72974,15cm
72975,15cm
72976,"1.1 in, 3 cm, 0.7 in, 2 cm"
72977,"1.1 in, 3 cm, 0.7 in, 2 cm"
72978,
