index,prediction
44922,"6.1 inch, 12.2 inch, 6.3 inch"
44923,"16cm, 6.309in, 7cm, 2.761in"
44924,"16cm, 6.309in, 7cm, 2.761in"
44925,11cm
44926,
44927,2 v
44928,0m
44929,
44930,"6in, 8in, 60cm, 30cm"
44931,"6in, 8in, 60cm, 30cm"
44932,"5.12in, 13cm, 7.28in, 2.76in, 7cm"
44933,"3.9in, 24cm, 4in"
44934,"3.9in, 24cm, 4in"
44935,"7cm, 2.75in, 1.97in"
44936,"30cm, 11.79in, 3cm, 1.18in"
44937,"30cm, 11.79in, 3cm, 1.18in"
44938,2mm
44939,"22.8cm, 7.6cm"
44940,"22.8cm, 7.6cm"
44941,"3.9 in, 10.0 cm, 5 in, 14.0 cm"
44942,"3.9 in, 10.0 cm, 5 in, 14.0 cm"
44943,
44944,
44945,
44946,"2in, 16cm, 9.44in, 24cm, 1.77in, 5cm, 08in, 18cm"
44947,
44948,
44949,12 oz
44950,"20 lb, 20 lb"
44951,"25.0cm, 14.0cm, 14.0cm, 28.0cm, 19.0cm"
44952,"3mm, 7mm, 52mm, 6mm"
44953,"3 m, 3m, 3m"
44954,"18cm, 30cm"
44955,"18cm, 30cm"
44956,"9cm, 3.5in, 5 cm, 2 in"
44957,"8.66in, 22cm"
44958,"8.66in, 22cm"
44959,"8.66in, 22cm"
44960,
44961,24 g
44962,
44963,"3in, 2in"
44964,"81 cm, 42cm, 55 cm"
44965,"81 cm, 42cm, 55 cm"
44966,"1.18 inch, 7.4 inch, 18.8cm"
44967,"1.18 inch, 7.4 inch, 18.8cm"
44968,
44969,
44970,
44971,"4cm, 16.8cm"
44972,"4cm, 16.8cm"
44973,399.16 kilograms
44974,"9 inch, 37 inch, 77 inch, 2 inch"
44975,"9 inch, 37 inch, 77 inch, 2 inch"
44976,"12cm, 8 cm"
44977,"12cm, 8 cm"
44978,"67mm, 2.63in, 222mm, 8.74in"
44979,"67mm, 2.63in, 222mm, 8.74in"
44980,
44981,"0.24in, 6.10in, 36mm, 1.42in"
44982,"7cm, 4.5cm, 13cm"
44983,"53cm, 20.87in, 43cm, 16.93in, 43cm, 16.93in"
44984,"8cm, 90cm, 56cm, 30cm"
44985,"17cm, 28cm, 36cm"
44986,"17cm, 28cm, 36cm"
44987,"51.88 in, 132 cm"
44988,"51.88 in, 132 cm"
44989,
44990,"3.31inch, 2.83inch, 2.52inch, 6.1in"
44991,
44992,
44993,
44994,"6.5cm, 6.5cm, 10cm, 21.5cm"
44995,"6.5cm, 6.5cm, 10cm, 21.5cm"
44996,"11.9 cm, 6.6 cm, 3.6 cm"
44997,"11.9 cm, 6.6 cm, 3.6 cm"
44998,"92cm, 4.5cm, 3m"
44999,"8cm, 45cm, 31cm, 14cm"
45000,"2.8 inch, 0 m, 0.24 inch"
45001,"2.8 inch, 0 m, 0.24 inch"
45002,27 oz
45003,
45004,
45005,"2.0 in, 5.0 cm, 4.7 in, 12.0 cm"
45006,"2.0 in, 5.0 cm, 4.7 in, 12.0 cm"
45007,"4.75inch, 3inch"
45008,"4.75inch, 3inch"
45009,"9cm, 3.54in, 7cm, 2.75in"
45010,"9cm, 3.54in, 7cm, 2.75in"
45011,"5 cm, 5 cm, 63 cm, 51 cm, 17 cm"
45012,"5 cm, 5 cm, 63 cm, 51 cm, 17 cm"
45013,
45014,
45015,"20cm, 8cm, 9cm"
45016,"20cm, 8cm, 9cm"
45017,"34cm, 22cm"
45018,
45019,
45020,
45021,"7.86 in, 20.00 cm"
45022,"7.86 in, 20.00 cm"
45023,295cm
45024,2.75inch
45025,2.75inch
45026,"25mm, 98in"
45027,"25mm, 98in"
45028,"118cm, 34cm"
45029,"118cm, 34cm"
45030,18cm
45031,18cm
45032,18cm
45033,"7.5 inch, 1 inch"
45034,"7.5 inch, 1 inch"
45035,
45036,12lbs
45037,"25cm, 3.6cm"
45038,"25cm, 3.6cm"
45039,
45040,"27cm, 10.62in"
45041,"110mm, 129mm"
45042,"110mm, 129mm"
45043,"110mm, 129mm"
45044,"5 inch, 5 inch"
45045,
45046,"44cm, 17.32in, 15cm, 5.91in, 30cm, 11.81in"
45047,"58cm, 45cm, 39cm"
45048,12v
45049,"5 cm, 39 cm, 53 cm, 44 cm"
45050,6inch
45051,6inch
45052,
45053,
45054,399.16 kilograms
45055,399.16 kilograms
45056,
45057,"240 cm, 230 cm"
45058,
45059,
45060,13cm
45061,13cm
45062,"4.5in, 1.5cm, 0.6in"
45063,
45064,15.2cm
45065,15.2cm
45066,"8cm, 2cm, 79inch"
45067,"8cm, 2cm, 79inch"
45068,
45069,"6cm, 5.4cm"
45070,"6cm, 5.4cm"
45071,"6cm, 5.4cm"
45072,
45073,
45074,"6cm, 14cm"
45075,"6cm, 14cm"
45076,
45077,
45078,
45079,"44cm, 17.32inch, 95cm, 37.4inch, 31cm, 20cm, 16.5cm, 12.2inch, 7.87inch, 46cm, 30cm, 8inch, 14.5cm, 30cm, 21cm, 5.7inch, 11.8inch, 8.26inch"
45080,6.6in
45081,6.6in
45082,6.6in
45083,9in
45084,9in
45085,"42cm, 36.5cm, 65cm"
45086,"1.57 inch, 1.57 inch"
45087,"1.57 inch, 1.57 inch"
45088,
45089,"4.1cm, 2 cm, 13.6 cm"
45090,"4.1cm, 2 cm, 13.6 cm"
45091,"8.0 in, 1.6 in, 6.4 in, 3.0 in, 1.0 in, 1.2 in, 5.0 in, 1.8 in"
45092,"43cm, 6cm, 56cm, 6cm, 6cm"
45093,
45094,
45095,
45096,
45097,
45098,"91 cm, 18 mm, 72 cm"
45099,"3.5 cm, 10.5 cm, 5.5 cm, 5 cm, 10 cm"
45100,"6.6in, 17cm, 3.9in"
45101,"6.6in, 17cm, 3.9in"
45102,"6.6in, 17cm, 3.9in"
45103,"20mm, 9.5mm"
45104,"20mm, 9.5mm"
45105,
45106,
45107,35cm
45108,
45109,
45110,
45111,63 cm
45112,"115cm, 67cm, 53cm, 778cm, 65cm"
45113,3.9in
45114,"3mm, 3cm, 1.18in, 18cm, 7in, 8cm, 3.1in"
45115,"19cm, 8.5cm"
45116,"19cm, 8.5cm"
45117,"24.5cm, 817.5cm, 124cm"
45118,
45119,"6.69in, 3.93in"
45120,"6.69in, 3.93in"
45121,
45122,248mm
45123,248mm
45124,27mm
45125,27mm
45126,27mm
45127,
45128,10.5cm
45129,10.5cm
45130,
45131,
45132,"13inch, 0.3inch, 14inch, 16inch"
45133,"255 inch, 10.03 mm, 10.03 mm"
45134,115w
45135,115w
45136,"25 yard, 0.6cm"
45137,"25 yard, 0.6cm"
45138,
45139,22.5cm
45140,22.5cm
45141,22.5cm
45142,"8 inch, 10 inch"
45143,"8 inch, 10 inch"
45144,
45145,
45146,
45147,10 cm
45148,10 cm
45149,"46cm, 38cm, 34cm"
45150,"40 cm, 40 cm, 5 cm"
45151,8in
45152,"1.8mm, 0.047in, 73.5mm, 2.89in"
45153,"1.8mm, 0.047in, 73.5mm, 2.89in"
45154,"6.3 in, 16 cm"
45155,"6.3 in, 16 cm"
45156,"6.3 in, 16 cm"
45157,15.5 inch
45158,15.5 inch
45159,15.5 inch
45160,"62 cm, 14 cm, 74cm, 64cm"
45161,"12.6in, 10.6in"
45162,
45163,
45164,13.5 cm
45165,
45166,"23.6 in, 60.0 cm, 35.4 in, 90.0 cm"
45167,"48 cm, 42cm"
45168,"48 cm, 42cm"
45169,
45170,"440lbs, 440lbs"
45171,"11.3cm, 7.3cm, 2.7in, 4cm, 1.6in"
45172,"4cm, 3in, 7cm, 2in"
45173,"4cm, 3in, 7cm, 2in"
45174,"33cm, 53cm"
45175,
45176,
45177,
45178,
45179,
45180,
45181,5 cm
45182,5 cm
45183,5 cm
45184,"42cm, 38cm"
45185,"42cm, 38cm"
45186,"3.1in, 8 cm"
45187,"3.1in, 8 cm"
45188,"0.2in, 3mm, 0.1in"
45189,"0.2in, 3mm, 0.1in"
45190,"0.2in, 3mm, 0.1in"
45191,"6ft, 183cm"
45192,"6ft, 183cm"
45193,"24cm, 17cm"
45194,"24cm, 17cm"
45195,66in
45196,"3.8 cm, 22.9 cm, 44.5 cm"
45197,"3.8 cm, 22.9 cm, 44.5 cm"
45198,"10.5cm, 4.13in, 6cm, 2.36in, 7cm, 2.76in"
45199,"4.7in, 12cm, 5.9in, 15cm"
45200,"4.7in, 12cm, 5.9in, 15cm"
45201,"25cm, 9.8in, 6.9in, 17.5cm, 19cm, 7.5in"
45202,"25cm, 9.8in, 6.9in, 17.5cm, 19cm, 7.5in"
45203,
45204,"10cm, 6cm"
45205,"10cm, 6cm"
45206,"10cm, 6cm"
45207,
45208,"17cm, 6.69in, 10cm, 3.14in"
45209,
45210,"5 inch, 2 inch"
45211,"15m, 120m, 25m"
45212,
45213,
45214,"3.9in, 13.5in"
45215,"3.9in, 13.5in"
45216,70in
45217,"42mm, 1.6 inch, 22mm, 0.8 inch"
45218,28cm
45219,28cm
45220,28cm
45221,25cm
45222,25cm
45223,"6cm, 2.36in"
45224,"6cm, 2.36in"
45225,"6cm, 2.36in"
45226,"20 cm, 36 cm, 25 cm"
45227,
45228,"42cm, 17cm, 31cm"
45229,"42cm, 17cm, 31cm"
45230,"3.1 inch, 3.3 inch"
45231,"3.1 inch, 3.3 inch"
45232,
45233,
45234,
45235,
45236,9 inch
45237,"25cm, 25cm, 30cm, 11.8in, 30cm, 11.8in"
45238,"25cm, 25cm, 30cm, 11.8in, 30cm, 11.8in"
45239,"25cm, 25cm, 30cm, 11.8in, 30cm, 11.8in"
45240,"20 cm, 14cm"
45241,"20 cm, 14cm"
45242,"20 cm, 14cm"
45243,
45244,
45245,120 cm
45246,"9cm, 29cm"
45247,"12 cm, 55.5 cm, 13.2cm"
45248,"12cm, 10.5cm, 4.1in, 44cm, 17.3in"
45249,"12cm, 10.5cm, 4.1in, 44cm, 17.3in"
45250,"12cm, 10.5cm, 4.1in, 44cm, 17.3in"
45251,
45252,
45253,60 cm
45254,"8in, 20cm, 55cm, 22in"
45255,12cm
45256,12cm
45257,
45258,"120mm, 120mm, 11mm"
45259,"57cm, 43cm, 44cm, 85cm, 47cm, 44cm"
45260,"30cm, 2cm, 23cm"
45261,"2.2inch, 1.2inch"
45262,
45263,
45264,1.97in
45265,"122cm, 17cm, 36cm, 12cm, 32cm"
45266,"120cm, 15cm"
45267,"120cm, 15cm"
45268,"120cm, 15cm"
45269,"13in, 2in, 13in, 9in"
45270,8.2inch
45271,1.2 lbs
45272,
45273,
45274,
45275,"25.4cm, 7cm"
45276,"20cm, 7.8inch, 15cm, 5.9inch"
45277,"20cm, 7.8inch, 15cm, 5.9inch"
45278,"20cm, 7.8inch, 15cm, 5.9inch"
45279,187 cm
45280,"21.5cm, 31cm"
45281,"23cm, 8cm"
45282,
45283,"101cm, 126.5cm"
45284,72 cm
45285,72 cm
45286,37mm
45287,37mm
45288,37mm
45289,600w
45290,600w
45291,
45292,"4.72in, 12cm, 27.5in"
45293,"9 inch, 7.8 inch, 7.8 inch"
45294,"9 inch, 7.8 inch, 7.8 inch"
45295,"9 inch, 7.8 inch, 7.8 inch"
45296,"9.4cm, 3.6cm"
45297,"9.4cm, 3.6cm"
45298,"7cm, 30cm"
45299,"7cm, 30cm"
45300,"7cm, 30cm"
45301,"400 mm, 16.53 in, 297 mm"
45302,"400 mm, 16.53 in, 297 mm"
45303,
45304,8.5cm
45305,8.5cm
45306,105mm
45307,"340 mm, 13.4 in"
45308,"340 mm, 13.4 in"
45309,"13.2cm, 5.20in"
45310,"13.2cm, 5.20in"
45311,"48cm, 34cm"
45312,"1 in, 5 cm"
45313,
45314,
45315,"31cm, 12.2inch, 7cm, 9inch"
45316,
45317,26.5 cm
45318,
45319,
45320,
45321,
45322,"22mm, 13cm"
45323,"22mm, 13cm"
45324,
45325,"32cm, 55cm"
45326,"5 cm, 5 cm"
45327,"53cm, 72cm"
45328,30cm
45329,60 cm
45330,60 cm
45331,"1.96inch, 3.5cm, 1.37inch"
45332,"1.96inch, 3.5cm, 1.37inch"
45333,353 mm
45334,
45335,1295mm
45336,
45337,18cm
45338,18cm
45339,"13cm, 5.11in"
45340,
45341,
45342,
45343,
45344,
45345,
45346,"210mm, 75mm"
45347,"6.8cm, 2.6in"
45348,"6.8cm, 2.6in"
45349,"6.8cm, 2.6in"
45350,"13 cm, 21.9 cm, 23.2 cm"
45351,"25.5cm, 17cm"
45352,"25.5cm, 17cm"
45353,
45354,"63 inch, 160 cm, 166 cm, 63 inch, 160 cm, 63 inch, 160 cm, 63 inch, 160 cm, 85 inch, 215 cm, 90 inch, 229 cm, 96 inch, 245 cm"
45355,2200w
45356,
45357,
45358,
45359,
45360,
45361,
45362,
45363,1.9in
45364,
45365,"2inch, 1inch, 16.9inch, 2inch"
45366,"42cm, 8cm, 33cm"
45367,"42cm, 8cm, 33cm"
45368,1 lbs
45369,"160mm, 6.3in"
45370,"160mm, 6.3in"
45371,15g
45372,
45373,"20cm, 8in, 8cm, 3in, 0.7cm, 0.27in, 0.8in, 2cm, 8cm, 3in"
45374,330lbs
45375,40cm
45376,40cm
45377,34cm
45378,"5 oz, 142g"
45379,
45380,"10.61in, 27cm, 7.86in"
45381,"10.61in, 27cm, 7.86in"
45382,
45383,"2.76in, 7cm, 2.36in, 6cm"
45384,"79in, 60in"
45385,"79in, 60in"
45386,
45387,"130mm, 225mm"
45388,
45389,
45390,
45391,
45392,
45393,
45394,
45395,372 grams
45396,"98 cm, 5 in"
45397,"98 cm, 5 in"
45398,"98 cm, 5 in"
45399,13cm
45400,13cm
45401,13cm
45402,"3.3 inch, 2.5 inch"
45403,"3.3 inch, 2.5 inch"
45404,"3.3 inch, 2.5 inch"
45405,
45406,
45407,
45408,
45409,"8.5in, 6.8in, 5.5in, 8.5in, 4.3in"
45410,"8.5in, 6.8in, 5.5in, 8.5in, 4.3in"
45411,
45412,"27mm, 14mm"
45413,"27mm, 14mm"
45414,"27mm, 14mm"
45415,
45416,
45417,
45418,
45419,
45420,
45421,5.2 inch
45422,"3 mm, 32 cm, 25 cm"
45423,"3 mm, 32 cm, 25 cm"
45424,
45425,"115cm, 45inch"
45426,"115cm, 45inch"
45427,"115cm, 45inch"
45428,30mm
45429,
45430,
45431,"2 cm, 28 cm, 54 cm"
45432,"25mm, 190mm, 55mm"
45433,"200 mm, 7.9 in, 215 mm, 8.5 in, 190 mm, 7.5 in, 300 mm, 11.8 in, 40 mm, 1.6 in, 24 in"
45434,"78inch, 49inch"
45435,"78inch, 49inch"
45436,"1600 mm, 822 mm, 821 mm, 449 mm"
45437,
45438,
45439,"5.2inch, 2.9inch, 4inch"
45440,
45441,
45442,
45443,"32cm, 23cm"
45444,135mm
45445,135mm
45446,"9.9cm, 17.7cm, 6.7cm"
45447,"60cm, 15cm, 24cm"
45448,"60cm, 15cm, 24cm"
45449,"10 in, 13 in"
45450,20v
45451,"128mm, 48mm, 1.9in"
45452,"28cm, 20cm"
45453,"28cm, 20cm"
45454,
45455,"7.7inch, 19.5cm, 2inch, 7.7inch, 9cm"
45456,"7cm, 5cm"
45457,"7cm, 5cm"
45458,"60 inch, 32inch"
45459,"20.9in, 53cm"
45460,"4.2cm, 1.65in"
45461,"4.2cm, 1.65in"
45462,"1.38inch, 3.5cm"
45463,"1.38inch, 3.5cm"
45464,450lbs
45465,"1.8cm, 8.6cm, 2.8cm, 2cm, 14cm, 40.2cm, 32cm"
45466,"23 cm, 22 cm, 26 cm"
45467,"23 cm, 22 cm, 26 cm"
45468,"22cm, 8.66in"
45469,"22cm, 8.66in"
45470,"22cm, 8.66in"
45471,
45472,"18.8 inch, 3.9 inch, 8.2 inch, 6.6 inch, 11.4 inch"
45473,0.6 inch
45474,3cm
45475,"2in, 12.8cm, 12.8cm"
45476,"7cm, 2.75in"
45477,"200 cm, 200 cm, 200 cm, 20 cm, 200 cm"
45478,
45479,
45480,
45481,"76mm, 3in, 2in"
45482,"76mm, 3in, 2in"
45483,"76mm, 3in, 2in"
45484,"76cm, 173cm, 68inch"
45485,"265cm, 200cm"
45486,"265cm, 200cm"
45487,
45488,
45489,"5 cm, 48 cm, 5 cm, 5 cm, 5 cm, 5 cm, 9 cm, 44 cm"
45490,160 cm
45491,"148mm, 5.82inch, 32mm"
45492,"148mm, 5.82inch, 32mm"
45493,"35.43 in, 2.56 in, 2.56 in, 2.56 in, 2.56 in"
45494,"42cm, 42 cm, 26 cm, 10 cm"
45495,"10.5cm, 4.13in, 23cm, 9.06in, 12cm, 4.72in"
45496,
45497,"7cm, 21cm"
45498,
45499,
45500,
45501,60 cm
45502,60 cm
45503,3107g
45504,"1.97inch, 5cm, 1.97inch, 5cm, 1.97inch"
45505,"1.97inch, 5cm, 1.97inch, 5cm, 1.97inch"
45506,"1.97inch, 5cm, 1.97inch, 5cm, 1.97inch"
45507,97g
45508,"119cm, 66cm"
45509,10.40in
45510,
45511,
45512,3in
45513,3in
45514,16 gram
45515,"240v, 1w"
45516,"240v, 1w"
45517,
45518,"21cm, 14.8cm"
45519,"21cm, 14.8cm"
45520,
45521,
45522,
45523,
45524,"7cm, 12cm, 10cm"
45525,120lbs
45526,
45527,"4.2 inch, 10.6 cm, 15.2 cm"
45528,"15 inch, 38 cm, 10 inch, 25.5 cm, 4 inch, 10.16 cm"
45529,"90 cm, 75 cm"
45530,"20cm, 7.88in"
45531,"20cm, 7.88in"
45532,
45533,"2.9 in, 6 in, 12 in"
45534,"2.9 in, 6 in, 12 in"
45535,"7.1 in, 18 cm"
45536,"7.1 in, 18 cm"
45537,
45538,
45539,
45540,
45541,"8cm, 1in, 3cm, 3.2in"
45542,"8cm, 1in, 3cm, 3.2in"
45543,
45544,
45545,
45546,"9ft, 4.5ft"
45547,120 mm
45548,120 mm
45549,72.5cm
45550,"7.87 in, 20 cm"
45551,6.3cm
45552,6.3cm
45553,"7.5 cm, 16 cm, 6.3 in, 23 cm, 9.1 in"
45554,
45555,
45556,"2.2cm, 0.8in, 8in, 3.3cm, 4cm"
45557,"8cm, 32cm"
45558,
45559,240v
45560,240v
45561,"5 cm, 55 cm, 42 cm, 5 cm"
45562,14cm
45563,14cm
45564,22mm
45565,"45mm, 83mm"
45566,"45mm, 83mm"
45567,1400w
45568,1400w
45569,
45570,
45571,"7.7 cm, 26.5 cm, 17 cm"
45572,"7.7 cm, 26.5 cm, 17 cm"
45573,
45574,"16.5cm, 14.5cm"
45575,"16.5 cm, 17 cm, 8 cm"
45576,"16.5 cm, 17 cm, 8 cm"
45577,"150cm, 59.06in"
45578,"6.8cm, 2.67in, 9.4cm, 3.70in"
45579,"15 cm, 34 cm, 30 cm"
45580,"120 cm, 5 cm, 5 cm"
45581,"12cm, 8cm"
45582,130mm
45583,130mm
45584,130mm
45585,
45586,
45587,7.5 inch
45588,7.5 inch
45589,"63 cm, 80 cm, 22 cm, 91 cm"
45590,
45591,
45592,
45593,"8.7 in, 22 cm, 11 in, 28 cm"
45594,"8.7 in, 22 cm, 11 in, 28 cm"
45595,
45596,"2.5 inch, 3.7 inch"
45597,"2.5 inch, 3.7 inch"
45598,"16cm, 26cm"
45599,
45600,"69mm, 39mm"
45601,"69mm, 39mm"
45602,
45603,165mm
45604,165mm
45605,
45606,"9cm, 4cm, 3cm"
45607,
45608,
45609,"7 inch, 210 cm, 51428459 inch, 38.2 inch, 73595 cm, 60 in"
45610,"7 inch, 210 cm, 51428459 inch, 38.2 inch, 73595 cm, 60 in"
45611,"7 inch, 210 cm, 51428459 inch, 38.2 inch, 73595 cm, 60 in"
45612,"2.5cm, 0.98in"
45613,"2.5cm, 0.98in"
45614,
45615,36cm
45616,36cm
45617,19cm
45618,19cm
45619,16gb
45620,16gb
45621,"36in, 19in, 5mm"
45622,"36in, 19in, 5mm"
45623,
45624,
45625,
45626,"38cm, 82cm"
45627,"38cm, 82cm"
45628,
45629,"25cm, 18cm"
45630,"25cm, 18cm"
45631,"49cm, 7cm, 27cm, 7cm"
45632,"0 cm, 8 cm"
45633, ml
45634,
45635,
45636,5.1 inch
45637,5.1 inch
45638,80 cm
45639,
45640,
45641,
45642,36v
45643,36v
45644,
45645,150lbs
45646,
45647,5 cm
45648,5 cm
45649,
45650,
45651,
45652,"70in, 33 in, 34.5in"
45653,"80 cm, 75 cm"
45654,"80 cm, 75 cm"
45655,"5 cm, 4 cm, 4 cm, 14 cm"
45656,"3 cm, 8 in"
45657,"31cm, 17cm, 25cm, 17cm"
45658,"93 cm, 72 cm, 76 cm"
45659,"100 cm, 80 cm"
45660,"100 cm, 80 cm"
45661,"220mm, 135mm"
45662,"220mm, 135mm"
45663,"0.787inch, 1.338inch, 1.968inch, 0.472inch"
45664,"0.787inch, 1.338inch, 1.968inch, 0.472inch"
45665,
45666,
45667,"11mm, 0.43in"
45668,
45669,
45670,
45671,
45672,6gb
45673,6gb
45674,
45675,"42.4cm, 63cm, 56.4cm, 49cm, 154cm"
45676,45cm
45677,"4.7 in, 2.16 in"
45678,
45679,
45680,
45681,
45682,
45683,"35cm, 107cm, 125cm"
45684,"35cm, 107cm, 125cm"
45685,"280mm, 390mm"
45686,"14cm, 15.7inch, 2.4inch, 6.3cm"
45687,1in
45688,
45689,
45690,
45691,
45692,
45693,
45694,
45695,"29cm, 7.8cm, 14.5cm, 18cm, 8cm, 7cm"
45696,"12.7cm, 8cm"
45697,"6.6ft, 30mm"
45698,100 cm
45699,"17cm, 6.69in, 2.2cm, 0.87in"
45700,"17cm, 6.69in, 2.2cm, 0.87in"
45701,"35mm, 11mm"
45702,36inch
45703,36inch
45704,6cm
45705,6cm
45706,6cm
45707,46cm
45708,46cm
45709,"3.1 inch, 8.6 inch"
45710,"3.1 inch, 8.6 inch"
45711,"3.1 inch, 8.6 inch"
45712,"23mm, 90in, 25mm, 0.98in"
45713,"23mm, 90in, 25mm, 0.98in"
45714,"19.68 in, 50 cm"
45715,"19.68 in, 50 cm"
45716,
45717,
45718,"16mm, 78mm"
45719,"6cm, 2.3inch, 2.6cm"
45720,"114 cm, 5 cm, 5 cm"
45721,"0.7cm, 18cm"
45722,"0.7cm, 18cm"
45723,
45724,
45725,"4.2 oz, 120 gram"
45726,"3mm, 10inch"
45727,5cm
45728,5cm
45729,
45730,
45731,30cm
45732,"76cm, 38cm"
45733,"10.5 cm, 4.7 in, 12.0 cm"
45734,"10.5 cm, 4.7 in, 12.0 cm"
45735,"300g, 300g, 300g, 300g"
45736,35cm
45737,35cm
45738,227g
45739,"29mm, 1.14inch, 25mm, 0.98inch, 3.15inch, 22mm, 0.87inch, 62inch, 9inch, 23mm"
45740,"3.3inch, 4.1inch, 3inch"
45741,"80 mm, 110 mm, 150 mm, 124 mm"
45742,160mm
45743,"43cm, 39cm, 13cm"
45744,"36cm, 18cm"
45745,"36cm, 18cm"
45746,
45747,
45748,
45749,"13.5cm, 11.5cm"
45750,"16 cm, 6.30 in, 18 cm, 7.08 in"
45751,"16 cm, 6.30 in, 18 cm, 7.08 in"
45752,"6.5 cm, 7 cm"
45753,"6.5 cm, 7 cm"
45754,
45755,
45756,8 cm
45757,8 cm
45758,8 cm
45759,"6 cm, 4 cm, 3 cm, 6 cm"
45760,
45761,"3.15 inch, 13.4 inch, 1.77 inch, 13 inch"
45762,"18mm, 35m, 14.5mm"
45763,
45764,
45765,
45766,
45767,"28cm, 21cm"
45768,0lbs
45769,1133g
45770,"24cm, 24cm"
45771,45 lb
45772,"30 cm, 30 cm"
45773,"30 cm, 30 cm"
45774,"30 cm, 30 cm"
45775,
45776,
45777,
45778,"87mm, 3.42in, 22mm, 0.86in"
45779,"87mm, 3.42in, 22mm, 0.86in"
45780,
45781,
45782,
45783,"17cm, 24cm"
45784,40cm
45785,40cm
45786,"5.4inch, 3.9inch"
45787,"5.4inch, 3.9inch"
45788,"2.6in, 68mm, 0.9in, 25mm, 4.6in"
45789,10.5 cm
45790,10.5 cm
45791,70mm
45792,70mm
45793,
45794,
45795,"5 volt, 0.42 watt"
45796,"5 volt, 0.42 watt"
45797,60 cm
45798,60 cm
45799,"9.3 inch, 7.5 inch"
45800,"9.3 inch, 7.5 inch"
45801,"3.5 in, 9 cm, 6.3 in, 16 cm"
45802,"3.5 in, 9 cm, 6.3 in, 16 cm"
45803,"3.5 in, 9 cm, 6.3 in, 16 cm"
45804,
45805,
45806,"14.5cm, 21cm"
45807,445cm
45808,9cm
45809,
45810,"110mm, 4.3in, 110mm, 4.3in, 140mm, 90mm, 130mm, 65mm, 2.6in"
45811,"2.67in, 2.67in"
45812,"4ft, 1.2m, 2.6ft, 8m"
45813,"2.75inch, 0.23 inch, 5.8mm"
45814,"2.75inch, 0.23 inch, 5.8mm"
45815,"8 cm, 3.15 in"
45816,
45817,
45818,
45819,
45820,
45821,
45822,1v
45823,1v
45824,
45825,12.8 kg
45826,
45827,"41cm, 83cm, 40cm"
45828,"4in, 1035mm"
45829,"4in, 1035mm"
45830,
45831,"28cm, 8.5cm, 4cm"
45832,"18.08 in, 46 cm"
45833,12v
45834,12v
45835,"96 cm, 7 in"
45836,"6.2cm, 0.8cm, 7.2cm, 4.7cm"
45837,"6.2cm, 0.8cm, 7.2cm, 4.7cm"
45838,"12cm, 8.7cm, 12cm"
45839,"12cm, 8.7cm, 12cm"
45840,14.96 inch
45841,14.96 inch
45842,14.96 inch
45843,"32cm, 12.58in, 40cm, 15.72in, 7.86in"
45844,"32cm, 12.58in, 40cm, 15.72in, 7.86in"
45845,15cm
45846,15cm
45847,"6cm, 2.36in"
45848,"6cm, 2.36in"
45849,"59 cm, 67 cm, 20 cm, 80 cm, 70 cm, 20 cm, 100 cm, 90 cm, 30 cm"
45850,"13.8in, 34cm, 13.4in, 60cm, 23.6in, 35cm"
45851,5.6mm
45852,5.2cm
45853,
45854,
45855,
45856,"9.4cm, 3.69in, 17.5cm, 6.88in"
45857,"9.4cm, 3.69in, 17.5cm, 6.88in"
45858,"47cm, 4cm"
45859,"47cm, 4cm"
45860,
45861,
45862,"48cm, 18.9in, 14cm"
45863,"48cm, 18.9in, 14cm"
45864,70inch
45865,70inch
45866,
45867,
45868,"43cm, 94cm, 66cm, 19cm, 33cm, 50cm"
45869,"4.75in, 2.5in"
45870,"4.75in, 2.5in"
45871,
45872,
45873,
45874,
45875,
45876,
45877,
45878,250w
45879,250w
45880,690g
45881,"14.5cm, 5.70in, 3.93in, 15.5cm, 6.10in"
45882,"14.5cm, 5.70in, 3.93in, 15.5cm, 6.10in"
45883,"6.1cm, 2.4in, 5.0cm"
45884,"20.5cm, 5.5cm, 6.8cm, 6cm"
45885,
45886,
45887,
45888,
45889,"13.5 inch, 12.5 inch"
45890,"52mm, 60mm, 8m, 52mm"
45891,
45892,"46cm, 25cm, 23cm, 23cm"
45893,
45894,
45895,
45896,
45897,"71mm, 2.79 in"
45898,"10 cm, 40 cm, 70 cm, 40 cm"
45899,48cm
45900,48cm
45901,"2.5 inch, 63 mm, 2 inch, 50 mm, 2.5 inch, 63 mm, 2.5 inch, 63 mm"
45902,30 cm
45903,30 cm
45904,30 cm
45905,"70 cm, 27.5 cm"
45906,
45907,
45908,
45909,
45910,1.5m
45911,1.5m
45912,1.5m
45913,
45914,"120cm, 47in, 28cm, 25cm, 19cm, 70cm"
45915,175 lbs
45916,7.28in
45917,7.28in
45918,
45919,
45920,
45921,
45922,
45923,"5cm, 8.5 cm"
45924,"5cm, 8.5 cm"
45925,"10cm, 8cm"
45926,"10cm, 8cm"
45927,"10cm, 8cm"
45928,100 cm
45929,100 cm
45930,100 cm
45931,
45932,"5.3cm, 3.8cm, 4cm"
45933,"6.5 cm, 7.5 cm, 14 cm, 16 cm, 9 cm, 18 cm"
45934,"1.18 in, 3 cm"
45935,
45936,
45937,"20cm, 7.87inch"
45938,"3.5cm, 1.37in, 3.15in, 10.3cm, 3.3cm, 1.29in, 78in, 5cm, 2.16in"
